employee_id,name,age,department,salary,experience_years
565,Wassim Bernard,29.0,Marketing,4801.04,7
566,Alice David,24.0,Support,3972.91,6
567,Jamal Moreau,37.0,Marketing,5094.53,9
568,Val Garcia,49.0,operations,4984.24,8
569,Wassim Morel,56.0, Finance,6816.22,12
570,Ugo Lefebvre,38.0,SUPPORT,4373.76,13
571,Liam Bertrand,28.0,SALES,4803.85,7
572,Jamal Vincent,19.0,Support,2797.23,1
573,Ziad Simon,19.0,marketing,3702.15,1
574,Farid Lefebvre,43.0, R&D,7199.8,12
575,Ziad Mercier,37.0,Sales,4703.06,8
576,Farid Robert,26.0,sales,3884.67,4
577,Katia Martin,22.0,finance,5208.0,4
578,Wassim Roux,33.0,It,6007.74,9
579,Liam Roux,40.0,It,7541.46,15
580,Claire Morel,30.0,Legal,7638.28,10
581,Yara Moreau,47.0,R&D,8288.2,13
582,Qi Mercier,49.0,Marketing  ,5370.75,8
583,Bob Morel,26.0,Support  ,4267.88,7
584,Giulia Petit,59.0,Marketing,6181.01,16
585,Ziad Moreau,21.0,IT,3995.86,1
586,Hugo Richard,24.0,Legal,5549.09,5
587,Bob Garcia,63.0, Finance,7947.62,16
588,Ziad Lefebvre,47.0,OPERATIONS,5648.02,13
589,Bob Vincent,54.0,LEGAL,8585.45,14
590,Katia Roux,57.0,SALES,7004.71,19
591,Ines Morel,48.0,Operations,6391.93,17
592,Tom Garcia,39.0, Marketing,4767.64,10
593,Val Vincent,28.0, Support,3427.36,5
594,Val Bernard,27.0,IT,5828.15,8
595,Sara Lefebvre,61.0,r&d,7346.58,13
596,Tom Bernard,32.0,IT  ,4528.39,5
597,Bob Garcia,45.0, Support,4320.23,15
598,Bob Bernard,23.0, Sales,4139.78,5
599,Maya Dubois,52.0, Marketing,5195.06,12
600,Noah Petit,62.0,operations,5823.83,13
601,Rita David,40.0,SUPPORT,3770.14,9
602,Rita Michel,45.0, Operations,5392.88,13
603,Rita Dubois,54.0,R&d,8177.19,17
604,Alice Durand,57.0,sales,,17
605,Giulia Michel,63.0, IT,7795.52,20
606,Emma Petit,48.0,it,6768.98,12
607,Ines Simon,55.0,Hr,5094.95,10
608,Farid Vincent,57.0,HR,5335.46,15
609,Yara Michel,46.0,Operations  ,4992.25,7
610,Tom Martin,22.0, R&D,5241.9,4
611,Wassim Moreau,22.0, Finance,3612.76,1
612,Qi Bernard,46.0, Marketing,5811.09,12
613,Xia Durand,44.0,support,4741.56,12
614,Pablo Morel,50.0, Marketing,5598.71,11
615,Hugo Moreau,36.0,HR  ,4438.56,10
616,Noah Bertrand,41.0,operations,5796.69,12
617,Liam Andre,58.0,LEGAL,8992.12,17
618,Emma Bernard,22.0,HR,4277.5,4
619,Alice Michel,38.0,hr,4719.86,10
620,Rita Fournier,54.0,Sales,5451.67,10
621,Maya Girard,21.0,SUPPORT,3465.57,3
622,Bob Roux,23.0,IT,5033.7,4
623,Alice Simon,33.0,R&d,7034.72,12
624,Tom Morel,30.0,HR,5582.83,11
625,Hugo Fournier,,SALES,4631.32,6
626,Ugo Simon,51.0,Marketing,5945.93,14
627,Rita Laurent,28.0, Marketing,4811.22,6
628,Val Andre,45.0,MARKETING,5692.42,12
629,Omar Morel,32.0,finance,5356.28,6
630,Jamal Fournier,46.0,finance,9107.82,21
631,Katia Bernard,53.0,Support  ,4872.21,16
632,Alice Michel,45.0,R&D  ,7308.76,11
633,Ines Robert,25.0, Marketing,4770.85,7
634,Sara Andre,57.0,Marketing,6614.63,16
635,Emma Fournier,64.0,legal,8765.54,17
636,Giulia Moreau,45.0,IT  ,6588.03,12
637,Val Dubois,23.0,Marketing  ,5069.35,5
638,Katia Roux,46.0,MARKETING,5569.35,12
639,Maya Andre,52.0,Support,3956.66,11
640,Bob Moreau,53.0,Support  ,4618.25,11
641,Bob Dubois,47.0,Sales,5752.83,11
642,Jamal Andre,63.0,IT  ,7502.31,16
643,Qi Petit,56.0,Finance,8723.73,20
644,Alice Richard,56.0,LEGAL,9574.11,21
645,Wassim Lefebvre,64.0,Finance,8309.53,18
646,Qi David,58.0,SUPPORT,5189.13,19
647,Sara Mercier,29.0,FINANCE,6231.75,9
648,Xia Roux,59.0,SALES,,19
649,Alice Roux,50.0, Legal,7871.3,13
650,Val Vincent,,LEGAL,6985.28,9
651,Tom Lefebvre,32.0,Support,4251.42,10
652,Val Girard,40.0,Sales  ,5754.37,12
653,Jamal Andre,30.0,SUPPORT,4335.1,12
654,Katia Garcia,23.0,R&D,4823.21,5
655,Wassim Laurent,52.0, Operations,5816.19,13
656,Xia Lefebvre,24.0,SUPPORT,3286.96,2
657,Noah Andre,35.0, Operations,3344.79,0
658,Pablo Fournier,50.0,legal,8078.56,16
659,Alice Petit,48.0,It,6533.42,12
660,Noah Durand,,OPERATIONS,4531.63,7
661,Ines Bernard,,SALES,4988.85,8
662,Maya Girard,30.0,It,6733.57,10
663,Ziad Durand,49.0,Finance,8026.16,15
664,Ziad Bertrand,52.0,it,7319.05,13
665,Sara Mercier,41.0,Operations,5778.95,13
666,Ugo Morel,55.0,FINANCE,7400.89,14
667,Wassim Michel,36.0,IT,5721.19,7
668,Giulia Fournier,30.0,Sales,6140.91,12
669,Qi Martin,51.0,LEGAL,8885.35,16
670,Yara Michel,25.0,Finance  ,5273.92,7
671,Bob Roux,64.0, R&D,8648.22,19
672,Claire Michel,21.0,LEGAL,,3
673,Ugo Dubois,31.0,Operations,5255.88,9
674,Ines Robert,36.0, Finance,8248.18,15
675,Liam Morel,36.0,Operations,6073.77,13
676,Jamal Andre,53.0,Operations,5764.91,13
677,Maya Durand,46.0,HR  ,4854.3,9
678,Wassim Roux,38.0,Operations,5203.29,9
679,Yara Roux,24.0,Finance  ,5058.11,6
680,Ugo Roux,33.0,LEGAL,7305.82,11
681,Maya Richard,39.0,Operations,5221.52,10
682,Farid Simon,57.0,Operations,5548.44,13
683,Katia Morel,38.0, HR,4217.97,7
684,Farid Vincent,23.0,R&d,5383.19,3
685,Sara Michel,63.0, Support,5600.57,18
686,Pablo Petit,39.0,Legal,5610.9,5
687,Tom Petit,39.0, R&D,5655.8,6
688,Yara Lefebvre,28.0,It,5040.8,6
689,Giulia Dubois,38.0,Operations,3896.54,4
690,Wassim Garcia,56.0,HR,6704.86,24
691,Bob Garcia,22.0,SUPPORT,3482.04,4
692,Alice Moreau,63.0,R&d,7334.43,14
693,Rita Dubois,49.0,Finance,8272.9,16
694,Emma Simon,27.0,Finance  ,6401.59,9
695,Noah Robert,27.0, HR,3757.54,5
696,Noah Andre,48.0,finance,6347.52,9
697,Noah Andre,55.0, IT,6205.63,10
698,Sara Garcia,21.0,IT  ,4025.39,1
699,Claire Robert,36.0,Support,4106.46,9
700,Ugo Mercier,62.0,HR,4860.39,14
701,Rita Martin,48.0,LEGAL,7073.16,10
702,Jamal Richard,63.0,IT,8607.46,22
703,Ugo Vincent,55.0,FINANCE,10111.31,24
704,Pablo Bernard,51.0,FINANCE,8913.81,19
705,Ines Martin,57.0,hr,6177.37,18
706,Ines Moreau,30.0,legal,6531.42,10
707,Tom Robert,45.0,legal,7660.65,13
708,Sara Garcia,60.0,It,8072.88,16
709,Jamal Vincent,33.0,Support,4041.59,6
710,Alice Simon,43.0, Legal,5889.58,8
711,Ugo Garcia,58.0,R&D,8947.89,21
712,Ines Lefebvre,48.0,r&d,7066.39,14
713,Qi Michel,39.0,Finance,,6
714,Qi Petit,41.0,Legal,,12
715,Bob Andre,57.0,marketing,5320.9,13
716,Maya Mercier,26.0,Finance  ,5463.93,6
717,Omar Laurent,63.0,R&D,9186.67,22
718,Ines Durand,43.0,R&d,6931.67,11
719,Claire Vincent,58.0,Marketing,5949.85,13
720,Giulia Andre,47.0,HR,4983.21,13
721,Yara Roux,50.0,IT,7865.27,16
722,Emma Michel,55.0,R&d,9010.95,20
723,Xia Bernard,33.0, Support,4815.48,15
724,Rita Garcia,62.0,OPERATIONS,6485.57,17
725,Rita Michel,48.0,Hr,4872.27,13
726,Val Dubois,63.0,Sales  ,6690.8,16
727,Omar Dubois,21.0,Finance,5438.24,3
728,Ziad Morel,50.0,Sales,4879.62,8
729,Katia Durand,21.0,Operations  ,4125.76,3
730,Rita Robert,23.0, Marketing,4438.07,5
731,Bob Moreau,19.0,Finance,4614.81,1
732,Tom Richard,25.0,hr,4545.17,7
733,Noah Michel,39.0,r&d,7873.43,14
734,Yara Durand,40.0,FINANCE,7382.86,13
735,Rita Richard,34.0, Legal,7061.07,10
736,Maya Richard,50.0, IT,7097.55,14
737,Jamal Bertrand,63.0,legal,9559.28,19
738,Farid Andre,57.0,IT,8059.55,17
739,Liam Bertrand,54.0,IT,7449.39,15
740,Yara Morel,33.0,Support,3693.86,5
741,Ziad Robert,50.0,LEGAL,9059.78,16
742,Giulia Bertrand,40.0,Sales,4177.71,6
743,Rita Richard,20.0, Finance,4773.97,2
744,Sara Michel,31.0,r&d,5478.58,8
745,David Moreau,31.0,R&d,6029.29,7
746,Emma Dubois,30.0,LEGAL,6425.65,7
747,Giulia Michel,21.0,Finance,4891.64,3
748,Noah Richard,33.0, Operations,5272.81,12
749,Farid Girard,33.0, Support,4985.88,14
750,Pablo Roux,19.0, Sales,3114.11,1
751,Hugo Girard,55.0,Finance  ,8253.83,18
752,Yara Fournier,46.0,It,5913.41,9
753,Pablo Moreau,54.0,HR,4938.94,15
754,Jamal Moreau,20.0,HR  ,3612.41,2
755,Sara Martin,48.0,LEGAL,7534.88,14
756,Ugo Roux,59.0,It,9112.82,22
757,Yara Laurent,55.0,Support  ,4532.34,17
758,Bob Fournier,22.0,operations,4363.77,4
759,Ugo Morel,54.0,HR,5063.54,14
760,Ugo Vincent,33.0,Marketing,5139.13,6
761,Claire Garcia,47.0,Operations  ,5061.71,9
762,Rita Simon,58.0,Legal,8210.68,13
763,Giulia Roux,24.0,hr,4119.41,5
764,Ines Petit,50.0,Finance,,15
765,Val Morel,49.0,Finance,7326.82,12
766,Alice Moreau,60.0,Support,5138.41,15
767,Sara Mercier,54.0,support,4646.14,13
768,Ziad Laurent,49.0,MARKETING,5698.27,12
769,Omar Richard,64.0,Finance  ,7938.11,16
770,Ziad Robert,34.0,FINANCE,8620.9,16
771,Farid Dubois,64.0, Support,5456.64,20
772,Farid Morel,26.0,Sales,4853.56,8
773,Katia Robert,53.0,IT,7698.9,17
774,Yara Girard,55.0,Finance,6848.02,14
775,Bob Robert,26.0,Support,4004.01,6
776,Katia Durand,56.0,Marketing,5113.52,10
777,Rita Roux,51.0,HR,5054.52,11
778,Val Garcia,28.0,R&D,,7
779,Liam Simon,54.0,Legal,9693.14,19
780,Jamal Richard,45.0,R&d,8106.79,15
781,Qi Michel,56.0,Hr,5410.99,16
782,Farid Morel,64.0,LEGAL,7344.38,12
783,Rita Vincent,38.0,IT,6419.86,12
784,Ziad Martin,35.0,Finance  ,6548.01,8
785,Jamal Bertrand,,Finance,7971.42,17
786,Claire Andre,56.0,Operations  ,5579.27,12
787,David Garcia,55.0,Support,5185.59,18
788,Wassim Robert,29.0,Operations,5292.65,10
789,Jamal Simon,59.0,Support,5259.64,20
790,Tom Richard,39.0,Support  ,4396.42,15
791,Wassim Garcia,,HR,4430.76,10
792,Yara Vincent,40.0,r&d,7234.67,13
793,Ziad Morel,53.0,Support,4225.88,14
794,David Robert,49.0, IT,6795.01,11
795,Qi Michel,64.0,Finance  ,8446.6,16
796,Emma Moreau,27.0,Sales,6018.48,9
797,Claire Martin,46.0,Legal,8177.83,14
798,Pablo Petit,21.0, Sales,4180.03,3
799,Giulia Girard,30.0,MARKETING,4815.8,8
800,Sara Garcia,29.0,Operations,4957.28,11
801,David Girard,52.0, IT,7491.45,15
802,Alice Petit,51.0,Marketing  ,5886.23,16
803,David Richard,43.0,OPERATIONS,5195.5,9
804,David Roux,52.0,HR,6203.37,18
805,Claire Michel,26.0,Legal,5759.57,4
806,Hugo Morel,37.0,R&d,7290.09,13
807,Val Garcia,19.0,Finance  ,4527.2,1
808,Val Bernard,28.0,hr,4143.81,4
809,Claire Garcia,40.0,Marketing,6230.31,13
810,Xia Vincent,64.0,Sales,6599.41,18
811,Liam Vincent,50.0,R&d,7067.86,12
812,Pablo Moreau,20.0,finance,4817.91,2
813,Maya Andre,28.0, Operations,4916.35,6
814,Yara Vincent,31.0, Legal,6659.04,7
815,Rita Martin,46.0,It,6976.65,14
816,Omar Durand,30.0,It,4232.5,2
817,Noah Robert,64.0, Sales,6527.23,14
818,Val Morel,49.0, Legal,7553.31,12
819,Maya Andre,37.0,OPERATIONS,5264.77,10
820,Ziad Girard,59.0,IT,7634.06,16
821,Bob Mercier,34.0,MARKETING,5298.29,9
822,David Michel,20.0, Finance,4740.21,2
823,Noah Laurent,63.0,IT,7752.04,17
824,Sara Petit,25.0,Legal  ,5870.19,6
825,Katia Richard,42.0,Sales,5961.55,13
826,Rita Dubois,35.0,Sales  ,7094.88,17
827,Claire Girard,56.0,hr,5495.7,15
828,Liam Bernard,51.0,Sales,6098.77,15
829,Ines Andre,48.0, Support,3987.13,11
830,Farid Girard,32.0,Legal  ,5586.41,6
831,Rita Andre,55.0,r&d,7695.71,15
832,Emma Mercier,46.0,Sales,5318.05,8
833,Ines Simon,35.0,Finance,6166.91,9
834,Hugo Simon,50.0,legal,7242.11,11
835,Ines Robert,35.0,IT,5965.46,10
836,Xia Vincent,22.0,It,4783.0,4
837,Liam Mercier,44.0,HR  ,5511.66,17
838,Qi Petit,61.0,Support,4754.96,20
839,Hugo Andre,39.0,hr,4909.2,9
840,Noah Dubois,25.0, Finance,6617.97,7
841,Bob Vincent,42.0,support,4180.41,11
842,Ines Robert,, Operations,4996.1,12
843,Bob Mercier,63.0,IT  ,8398.08,21
844,Wassim Garcia,53.0,Hr,5520.5,19
845,Ines Simon,34.0,HR,4848.08,7
846,Ziad Lefebvre,21.0,R&D  ,5041.19,3
847,Noah Michel,25.0, R&D,5465.29,7
848,Xia Morel,48.0,Operations,4891.52,11
849,Ziad Lefebvre,19.0,finance,4776.66,1
850,Hugo Fournier,57.0,Finance  ,7030.61,14
851,Emma Laurent,62.0,FINANCE,7602.53,15
852,Farid David,55.0,R&D  ,8760.4,16
853,Hugo Bernard,31.0, Legal,7164.65,8
854,Ines Robert,,Hr,5460.4,13
855,Val Vincent,33.0,HR,4230.02,8
856,Xia Vincent,27.0,R&D  ,5485.38,5
857,Val Dubois,30.0, R&D,5971.61,7
858,Omar Moreau,,OPERATIONS,5575.81,14
859,Wassim David,64.0, Marketing,6210.38,15
860,Bob Durand,34.0, Operations,4570.96,6
861,Wassim Durand,35.0,it,5531.62,7
862,Rita Durand,35.0,Finance,7136.2,11
863,Katia Fournier,28.0,R&D,6139.53,7
864,Xia Garcia,37.0, R&D,6945.52,12
865,Katia Bertrand,39.0,Finance  ,6252.4,10
866,Ugo Roux,31.0,IT  ,6374.3,10
867,Omar Bertrand,50.0,Hr,5751.41,17
868,David Robert,41.0, HR,5874.98,16
869,Ines Girard,56.0,Marketing,6159.66,16
870,Hugo Vincent,40.0, HR,5473.68,15
871,David Michel,20.0,FINANCE,5035.69,2
872,Tom Mercier,40.0,IT  ,7217.24,15
873,Xia Girard,32.0,Finance  ,6651.45,12
874,Claire Morel,24.0,R&D,5511.5,5
875,Alice Dubois,43.0,Finance,6818.51,12
876,Jamal Vincent,38.0,R&D,7327.95,14
877,Qi Dubois,47.0,Legal,8174.97,15
878,Ziad Garcia,46.0,Finance  ,6963.01,12
879,Hugo Lefebvre,50.0,Finance,6526.14,10
880,Ziad Vincent,28.0,Sales,5354.81,10
881,Jamal Girard,54.0,IT,7562.15,16
882,Omar Mercier,41.0,Sales  ,5723.86,11
883,Omar Richard,44.0,Finance  ,7837.33,15
884,Omar Mercier,58.0,legal,8663.75,17
885,Farid Bernard,,sales,7629.79,20
886,Ugo Vincent,63.0,LEGAL,8386.71,14
887,Tom Andre,63.0,operations,5642.31,15
888,Emma Martin,26.0,Marketing,,8
889,Ugo Robert,46.0,Marketing,5663.57,16
890,Emma Vincent,20.0,R&d,5112.43,2
891,Pablo Martin,56.0,LEGAL,8910.48,16
892,Alice Petit,45.0,R&D,7400.79,15
893,Bob Vincent,50.0,R&d,6319.62,9
894,Hugo Durand,20.0,Support,3363.03,2
895,Pablo Petit,58.0,LEGAL,,19
896,Xia Dubois,41.0, Legal,6715.4,8
897,Wassim Mercier,27.0,Legal  ,6517.99,9
898,Ugo Garcia,29.0,legal,5890.62,6
899,Farid Dubois,57.0,finance,6626.15,10
900,Giulia Morel,20.0, IT,4620.83,2
901,Bob Bernard,46.0,OPERATIONS,6021.21,14
902,Ziad Garcia,54.0,IT  ,7470.73,15
903,David Durand,48.0, Legal,9062.86,18
904,Ziad Petit,21.0,SUPPORT,3351.68,3
905,Farid Simon,51.0,legal,6586.13,8
906,David Dubois,45.0,LEGAL,7585.76,12
907,Qi Richard,36.0,hr,4501.39,6
908,Yara Fournier,33.0, R&D,7082.07,11
909,Ziad Mercier,20.0,Operations,3681.61,0
910,Claire Michel,44.0,Operations  ,5859.65,14
911,Ugo Robert,59.0,It,8772.8,22
912,Maya Mercier,38.0, Support,3943.84,10
913,Tom Robert,47.0,R&d,5867.13,9
914,Wassim Garcia,31.0,R&D  ,6274.39,9
915,Xia Robert,53.0,Support  ,4809.42,14
916,Farid Martin,53.0, IT,6737.58,13
917,David Durand,35.0,Operations,4659.06,8
918,Omar Simon,48.0,IT  ,6826.65,12
919,Ugo Mercier,57.0, Support,5171.67,16
920,Val Robert,52.0,R&D,7418.97,14
921,Omar Petit,64.0,finance,7889.17,15
922,Pablo Dubois,23.0,Legal,5808.43,4
923,Ines Girard,59.0,Legal,8029.53,13
924,Farid Robert,27.0, Support,3511.72,4
925,David Dubois,49.0,Legal,8435.65,15
926,Tom Bertrand,26.0,HR,4181.28,5
927,Liam Simon,50.0,SALES,6429.13,15
928,Jamal Dubois,50.0,Finance,8444.95,18
929,Sara Simon,40.0,legal,7285.91,12
930,Qi Lefebvre,47.0, Legal,7472.13,12
931,Val Andre,43.0,R&d,7379.2,12
932,Xia Laurent,29.0, HR,3903.21,7
933,Ugo Petit,24.0, Support,4109.63,6
934,Qi Dubois,51.0,Legal,8308.32,15
935,Ines Dubois,64.0,MARKETING,6465.13,20
936,Maya Girard,50.0, IT,7030.36,14
937,Katia David,24.0,SALES,4690.52,6
938,Yara Bernard,38.0,finance,7616.18,15
939,Alice Durand,43.0,Sales,6096.7,13
940,Bob Dubois,57.0,Marketing,5500.07,13
941,Ines Durand,,Operations,5503.84,12
942,Ines Morel,34.0,Hr,4265.82,10
943,Claire Lefebvre,32.0,support,3917.27,9
944,Rita Bertrand,47.0,Support  ,5302.52,18
945,Farid Martin,49.0,IT  ,7085.59,13
946,Giulia Girard,37.0,Support,4938.66,15
947,Wassim Petit,54.0,FINANCE,9125.44,21
948,Val Michel,64.0,Sales,6665.98,16
949,Tom Michel,63.0,IT,,22
950,Val Richard,54.0,R&D  ,8473.99,19
951,Ugo Bernard,20.0,Support,2895.03,2
952,Tom Garcia,30.0,R&D,6375.42,11
953,Giulia Roux,33.0,it,5474.8,9
954,Claire Andre,64.0,Sales,8026.02,19
955,Wassim Andre,19.0, Marketing,4284.96,1
956,Qi Vincent,54.0,finance,8671.22,17
957,Claire Girard,23.0,Finance  ,5951.49,5
958,Ziad Laurent,62.0,Marketing  ,7714.89,25
959,Rita Roux,46.0,It,5203.81,8
960,Noah Laurent,62.0,HR  ,5219.74,14
961,Hugo Durand,45.0, Sales,5347.1,10
962,Ziad Martin,63.0,MARKETING,6214.35,16
963,Claire Lefebvre,20.0,HR,3368.43,0
964,Ines Moreau,49.0,hr,5533.15,14
965,Claire Andre,25.0,Legal,5260.38,4
966,Maya Michel,27.0,Hr,4765.18,9
967,Claire Petit,54.0,It,8588.23,20
968,Hugo Andre,48.0,IT,6336.0,9
969,Ugo Mercier,48.0,IT  ,,9
970,Claire Girard,55.0, Marketing,6734.54,18
971,Omar Richard,27.0,Marketing  ,4778.61,8
972,Yara Garcia,56.0,SALES,6857.62,19
973,Jamal Garcia,52.0, IT,5966.49,10
974,Bob Bertrand,31.0,operations,5646.89,13
975,Val Vincent,57.0,LEGAL,7591.53,14
976,Noah Michel,25.0,Finance,4909.92,2
977,Ugo Moreau,48.0,MARKETING,5364.28,12
978,Ziad David,44.0,Marketing,6992.75,16
979,Rita Petit,37.0,Finance,5835.0,6
980,Giulia Dubois,30.0,sales,5429.41,9
981,Farid Dubois,,It,6089.79,12
982,Ugo Petit,32.0, Operations,5069.16,8
983,Ziad Andre,64.0,r&d,8826.91,19
984,Rita David,39.0, Operations,3697.6,4
985,Sara Dubois,37.0,support,4060.9,11
986,Qi Girard,32.0,legal,6059.6,8
987,Qi David,42.0,Support  ,3962.97,8
988,Pablo Vincent,36.0,legal,5851.15,6
989,Hugo Dubois,34.0,LEGAL,6476.01,7
990,Ines Morel,27.0,HR,4029.15,7
991,Omar Fournier,46.0,OPERATIONS,5296.48,10
992,Maya Martin,47.0, Finance,7719.73,13
993,Qi Morel,36.0,hr,4779.24,11
994,Katia Dubois,35.0,Operations  ,5381.64,8
995,Tom Robert,35.0,Support,4453.57,12
996,Maya Girard,49.0,it,5015.64,8
997,Hugo Dubois,33.0,Legal,5487.71,4
998,Katia Bernard,31.0, Operations,4149.65,2
999,Alice Garcia,55.0,Finance  ,8027.42,17
1000,Liam Michel,45.0,MARKETING,5105.62,8
1001,Katia Girard,55.0,IT,7078.78,17
1002,Sara Lefebvre,43.0,R&D,7606.32,13
1003,Katia Girard,59.0,Legal,8838.48,17
1004,Wassim Andre,20.0,legal,5124.97,2
1005,Jamal Mercier,,Support,3440.85,3
1006,Maya Richard,27.0,hr,3782.31,4
1007,Emma Dubois,46.0,SALES,5796.2,14
1008,Sara Dubois,,Support,4819.08,17
1009,Maya Andre,52.0,Marketing,6022.49,13
1010,Xia Bernard,60.0,SALES,6974.8,19
1011,Maya Andre,45.0,Finance  ,7703.73,12
1012,Farid Girard,44.0,HR  ,4894.98,12
1013,Rita Simon,63.0, HR,5040.08,17
1014,David Garcia,25.0,hr,3425.6,1
1015,Qi Durand,20.0,Legal  ,5225.06,2
1016,Maya Dubois,21.0,R&D  ,4929.98,3
1017,Omar Vincent,23.0,Legal,6017.56,5
1018,Ines Richard,20.0,finance,4643.31,2
1019,Claire Mercier,62.0,IT  ,8059.94,17
1020,Rita Dubois,63.0,Legal  ,10345.86,22
1021,David David,47.0,sales,6009.38,13
1022,Liam Moreau,,Marketing  ,4567.19,6
1023,Val Bernard,25.0,Marketing,4179.21,7
1024,Qi Petit,39.0,Operations,4956.07,9
1025,David Moreau,25.0,Marketing,4545.26,5
1026,Giulia Roux,23.0,marketing,4197.04,5
1027,Noah Simon,25.0,LEGAL,5283.61,5
1028,David Andre,59.0,OPERATIONS,5623.87,15
1029,Farid Lefebvre,61.0,Operations,5910.37,14
1030,Qi Lefebvre,51.0,Marketing,4092.25,6
1031,Jamal Moreau,34.0,r&d,6047.92,8
1032,Maya Dubois,34.0,IT,6672.51,13
1033,Emma Laurent,60.0,OPERATIONS,6307.0,17
1034,Yara Martin,40.0,marketing,5370.06,10
1035,Ziad Mercier,57.0,Marketing,6218.76,18
1036,Pablo Bernard,22.0, Marketing,4116.12,4
1037,Rita Dubois,51.0,marketing,6707.34,18
1038,Noah Richard,38.0,Marketing,5519.14,10
1039,Claire Garcia,43.0,r&d,7601.48,13
1040,Ziad Vincent,43.0, IT,6475.1,11
1041,Emma Morel,35.0,Finance,6314.95,8
1042,Claire Michel,64.0, Finance,,16
1043,Xia Garcia,44.0,Legal,8859.41,18
1044,Jamal Lefebvre,45.0,hr,5339.61,19
1045,Giulia Bertrand,41.0,Sales  ,4979.04,8
1046,Maya Bertrand,34.0,Marketing,4174.4,3
1047,Wassim Mercier,35.0, Finance,4776.6,4
1048,Val Richard,26.0, IT,5112.34,7
1049,Claire Fournier,46.0, Marketing,6113.29,14
1050,Val David,45.0, Sales,5118.45,12
1051,Yara Garcia,36.0,finance,5908.13,10
1052,Pablo Martin,23.0,Hr,3691.41,5
1053,Farid Richard,30.0,Operations,4668.95,8
1054,Sara Dubois,31.0,Finance,6669.02,10
1055,Omar Lefebvre,59.0,HR,6035.98,18
1056,Alice Girard,,Marketing,4927.12,8
1057,Val Girard,25.0,IT,6055.64,7
1058,Pablo Vincent,57.0,operations,5833.85,13
1059,Liam Mercier,43.0,R&D,5116.53,6
1060,Omar David,20.0,finance,3938.62,0
1061,Liam Roux,51.0,LEGAL,7720.49,12
1062,Alice Lefebvre,21.0,Operations,3917.06,3
1063,Maya Andre,41.0,HR  ,4303.97,5
1064,David David,57.0,Sales  ,6756.93,16
1065,Qi Durand,50.0,Finance,7506.85,15
1066,Farid Roux,49.0,HR  ,4789.98,12
1067,Wassim Bernard,46.0,Hr,5116.95,13
1068,Yara Laurent,35.0, Marketing,3922.53,6
1069,Ugo Vincent,63.0,HR,5725.3,16
1070,Ugo Michel,64.0,R&d,8038.4,18
1071,Ziad Moreau,35.0,marketing,5285.41,10
1072,Xia Petit,27.0,Operations,,9
1073,Sara Morel,43.0,marketing,5806.75,14
1074,Qi Mercier,25.0,MARKETING,4468.02,4
1075,Hugo Vincent,28.0,Legal  ,5959.73,6
1076,Bob Andre,38.0, Operations,4513.15,6
1077,Pablo Lefebvre,50.0,marketing,6275.43,12
1078,Wassim Dubois,63.0,Marketing  ,5643.11,17
1079,Maya Simon,20.0,Finance,4679.24,2
1080,Maya Bernard,37.0,Support,4745.46,9
1081,Emma Michel,64.0,It,7932.45,16
1082,Jamal Robert,32.0, Marketing,4853.47,9
1083,David Mercier,43.0,Finance,7652.9,15
1084,Liam Vincent,22.0,finance,5462.78,4
1085,Ugo David,21.0,marketing,4284.78,3
1086,Ugo David,48.0,HR,5213.6,16
1087,Alice Petit,24.0, HR,4438.13,6
1088,Sara Girard,36.0,Legal  ,6714.56,9
1089,Wassim Bertrand,55.0, Sales,6988.44,17
1090,Farid David,44.0, IT,5851.66,9
1091,Sara Morel,32.0,hr,5122.96,14
1092,Alice Morel,39.0, Legal,7730.03,12
1093,Ines Durand,26.0,HR  ,3848.99,4
1094,Alice Moreau,21.0,Sales,3879.59,3
1095,Emma Girard,63.0, Legal,9008.65,15
1096,Giulia Petit,34.0,it,6457.93,11
1097,Tom Morel,56.0,MARKETING,6121.82,15
1098,Ines David,44.0,finance,5646.77,5
1099,Rita Dubois,59.0,HR,4422.4,15
1100,Sara Mercier,57.0,Support,5757.71,19
1101,Alice Andre,23.0,MARKETING,4766.47,5
1102,Ugo Bernard,40.0,Operations,5203.86,11
1103,Maya Moreau,25.0, R&D,5729.21,7
1104,Ziad Vincent,52.0,HR,5297.84,12
1105,Bob Richard,43.0, Operations,6372.64,14
1106,Tom David,56.0,legal,8689.78,16
1107,Emma David,22.0,Sales  ,3989.97,4
1108,Tom Bertrand,30.0,Legal,5904.94,5
1109,Qi Moreau,59.0,Sales,7032.89,21
1110,Ugo Bernard,34.0, HR,4778.81,11
1111,Pablo Martin,62.0,R&D  ,7053.5,12
1112,Rita Petit,19.0,R&D  ,3759.74,0
1113,Rita Garcia,61.0, Marketing,6950.28,22
1114,Bob Andre,29.0,Legal,5248.3,5
1115,Liam Robert,41.0,Support,4587.5,14
1116,Katia Mercier,53.0,MARKETING,6002.33,18
1117,Giulia Martin,32.0,R&D,7239.16,14
1118,Omar Andre,22.0,Legal,5606.57,3
1119,Liam Richard,41.0,r&d,7577.73,14
1120,Noah Petit,19.0,LEGAL,5123.77,1
1121,Liam Bertrand,53.0,finance,7616.71,15
1122,Emma Garcia,19.0,R&D,4909.24,1
1123,Emma David,40.0,R&D  ,6976.66,12
1124,Ines Petit,50.0,R&d,6193.32,9
1125,Qi David,26.0,Finance,6000.14,8
